--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),143.50
Tempo di Misura (s),1.820
Capacita di Riferimento (L),2.915
Flusso Medio,0.001602

Time_s,Pressure_Pa
0.400,1.05
0.420,3.10
0.440,42.10
0.460,82.85
0.480,97.50
0.500,111.72
0.520,122.30
0.540,132.10
0.560,142.50
0.580,147.68
0.600,151.72
0.620,154.45
0.640,154.48
0.660,154.02
0.680,147.68
0.700,141.65
0.720,140.35
0.740,138.22
0.760,135.68
0.780,136.95
0.800,139.50
0.820,141.65
0.840,142.52
0.860,144.67
0.880,149.40
0.900,156.77
0.920,161.38
0.940,166.65
0.960,167.60
0.980,176.10
1.000,175.58
1.040,181.18
1.060,181.73
1.080,182.82
1.100,180.63
1.120,180.63
1.140,177.60
1.160,173.60
1.180,173.08
1.200,173.10
1.240,173.58
1.280,159.98
1.320,162.77
1.340,161.38
1.380,159.53
1.420,159.98
1.460,160.92
1.480,164.15
1.500,167.15
1.520,169.60
1.540,171.10
1.560,174.60
1.580,181.18
1.620,192.57
1.640,191.87
1.660,190.92
1.680,186.03
1.700,186.07
1.720,178.60
1.760,167.15
1.780,164.15
1.800,162.30
1.820,160.92
1.840,160.45
1.860,159.53
1.900,156.30
1.920,151.25
1.940,147.25
1.960,141.22
1.980,134.07
2.000,128.53
2.040,117.55
2.080,98.12
2.100,91.38
2.120,85.67
2.140,79.38
2.160,74.47
2.180,71.98
2.200,68.65
2.220,3.48
