--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),98.88
Tempo di Misura (s),2.240
Capacita di Riferimento (L),2.915
Flusso Medio,0.001301

Time_s,Pressure_Pa
0.300,0.90
0.320,5.45
0.340,73.25
0.360,86.80
0.380,91.37
0.400,91.97
0.420,89.07
0.440,85.95
0.460,88.50
0.480,88.22
0.500,90.48
0.520,88.22
0.540,83.68
0.560,79.90
0.580,77.05
0.600,73.18
0.620,71.98
0.640,73.67
0.660,76.27
0.680,81.20
0.700,83.98
0.720,79.12
0.740,79.63
0.760,82.87
0.780,85.10
0.800,87.37
0.820,89.92
0.840,88.50
0.860,88.50
0.880,82.58
0.900,86.23
0.920,89.07
0.940,92.60
0.960,93.53
0.980,94.45
1.000,95.65
1.020,97.18
1.040,100.92
1.060,99.35
1.080,98.12
1.100,99.03
1.120,98.73
1.140,98.12
1.160,96.57
1.180,94.12
1.200,94.42
1.220,94.73
1.240,98.42
1.260,95.35
1.280,98.73
1.300,98.12
1.320,99.97
1.340,101.58
1.360,107.63
1.380,112.45
1.400,109.65
1.420,110.33
1.440,108.98
1.460,109.65
1.480,111.02
1.500,112.45
1.520,114.62
1.540,114.98
1.580,117.55
1.620,123.47
1.660,127.35
1.680,131.30
1.720,129.72
1.740,129.32
1.780,128.17
1.800,126.95
1.820,127.35
1.860,127.35
1.880,128.53
1.920,126.95
1.940,128.92
1.960,132.48
2.000,132.88
2.040,131.70
2.080,135.30
2.120,136.52
2.140,136.52
2.180,136.12
2.200,134.87
2.240,132.88
2.280,129.72
2.320,119.37
2.340,113.52
2.380,101.25
2.400,94.75
2.420,90.22
2.440,88.78
2.460,85.67
2.480,80.95
2.500,73.68
2.520,67.95
2.540,11.53
