--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),75.22
Tempo di Misura (s),2.820
Capacita di Riferimento (L),2.915
Flusso Medio,0.001034

Time_s,Pressure_Pa
0.780,0.53
0.800,0.70
0.820,11.12
0.840,59.10
0.860,58.25
0.880,61.67
0.900,57.85
0.920,52.48
0.940,52.52
0.960,56.85
0.980,61.02
1.000,64.93
1.020,67.68
1.040,69.83
1.060,69.83
1.080,70.78
1.100,73.18
1.120,73.92
1.140,73.93
1.160,75.50
1.180,77.55
1.200,77.03
1.220,74.20
1.240,73.42
1.260,71.98
1.280,67.47
1.300,68.88
1.320,64.72
1.340,68.63
1.360,72.22
1.380,75.23
1.400,76.52
1.420,78.87
1.440,83.68
1.460,85.95
1.480,90.78
1.500,91.68
1.520,91.68
1.540,91.68
1.560,90.48
1.580,89.35
1.600,88.22
1.620,89.92
1.640,88.22
1.660,86.80
1.680,84.82
1.700,81.75
1.720,80.42
1.740,80.95
1.760,80.95
1.780,81.73
1.800,81.47
1.820,82.02
1.840,78.60
1.860,73.70
1.880,72.22
1.900,74.20
1.920,77.30
1.940,80.17
1.960,83.15
1.980,84.82
2.000,86.52
2.020,86.23
2.040,88.78
2.060,92.30
2.080,92.92
2.100,93.80
2.120,92.60
2.140,92.30
2.160,92.88
2.180,92.30
2.200,92.88
2.220,92.92
2.240,90.77
2.260,88.22
2.280,85.40
2.300,84.25
2.320,84.25
2.340,82.57
2.360,82.02
2.380,80.95
2.400,79.90
2.420,82.03
2.440,82.58
2.460,80.43
2.480,80.43
2.500,81.20
2.520,80.95
2.540,80.95
2.560,81.20
2.580,81.73
2.600,81.20
2.620,83.72
2.640,83.15
2.660,82.58
2.680,79.90
2.700,77.05
2.720,76.52
2.740,74.47
2.760,73.93
2.780,73.93
2.800,74.47
2.820,74.20
2.840,74.72
2.860,74.47
2.880,74.20
2.900,73.93
2.920,74.18
2.940,74.72
2.960,76.78
2.980,77.57
3.000,78.08
3.020,78.87
3.040,80.42
3.060,82.02
3.080,82.30
3.100,82.87
3.120,82.87
3.140,82.87
3.160,82.58
3.180,80.95
3.200,79.65
3.220,78.33
3.240,76.27
3.260,74.72
3.280,73.68
3.300,71.98
3.320,70.55
3.340,70.78
3.360,70.32
3.380,69.35
3.400,70.07
3.420,69.60
3.440,67.95
3.460,65.15
3.480,61.67
3.500,58.25
3.520,55.67
3.540,53.08
3.560,49.95
3.580,48.52
3.600,5.35
