--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),106.91
Tempo di Misura (s),2.140
Capacita di Riferimento (L),2.915
Flusso Medio,0.001362

Time_s,Pressure_Pa
0.440,0.37
0.460,4.48
0.480,60.42
0.500,71.27
0.520,79.38
0.540,78.60
0.560,71.50
0.580,68.88
0.600,72.70
0.620,76.25
0.640,76.78
0.660,77.30
0.680,77.03
0.700,77.32
0.720,77.03
0.740,80.68
0.760,86.23
0.780,89.07
0.800,95.65
0.820,100.60
0.840,101.58
0.860,97.80
0.880,99.65
0.900,106.28
0.920,115.35
0.940,119.02
0.960,121.93
0.980,125.00
1.000,124.22
1.020,124.58
1.060,123.03
1.080,121.20
1.100,124.62
1.120,125.40
1.160,122.67
1.180,122.70
1.200,122.67
1.220,120.47
1.240,119.73
1.280,120.47
1.300,121.93
1.340,123.83
1.380,129.32
1.400,131.70
1.420,134.07
1.440,134.47
1.460,134.50
1.480,134.87
1.500,132.08
1.540,129.32
1.560,125.02
1.580,124.22
1.600,126.57
1.620,128.53
1.660,130.12
1.680,132.88
1.720,136.08
1.740,141.22
1.760,143.80
1.800,144.23
1.840,148.12
1.860,150.33
1.880,145.97
1.900,139.82
1.920,132.88
1.960,123.82
1.980,122.30
2.020,121.20
2.040,119.38
2.080,123.83
2.120,130.10
2.140,129.60
2.180,130.50
2.200,128.13
2.240,123.43
2.280,115.00
2.300,110.33
2.320,105.93
2.340,102.93
2.360,98.73
2.380,95.65
2.400,90.68
2.420,86.52
2.440,82.52
2.460,77.57
2.480,74.98
2.500,73.43
2.520,71.75
2.540,69.85
2.560,69.35
2.580,15.18
