--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),46.38
Tempo di Misura (s),4.060
Capacita di Riferimento (L),2.915
Flusso Medio,0.000718

Time_s,Pressure_Pa
0.920,0.70
0.940,0.20
0.960,0.90
0.980,38.77
1.000,58.87
1.020,63.78
1.040,60.82
1.060,38.80
1.080,23.82
1.100,19.58
1.120,19.15
1.140,20.98
1.160,22.45
1.180,24.90
1.200,29.63
1.220,30.48
1.240,32.20
1.260,33.78
1.280,34.05
1.300,36.47
1.320,41.03
1.340,45.40
1.360,48.52
1.380,49.77
1.400,48.33
1.420,46.22
1.440,46.55
1.460,47.08
1.480,46.72
1.500,45.40
1.520,44.08
1.540,40.72
1.560,38.65
1.580,38.20
1.600,37.32
1.620,34.58
1.640,34.85
1.660,37.03
1.680,38.48
1.700,37.77
1.720,34.05
1.740,28.47
1.760,24.30
1.780,24.57
1.800,27.03
1.820,29.03
1.840,30.85
1.860,31.95
1.880,33.25
1.900,34.05
1.920,34.47
1.940,35.65
1.960,36.07
1.980,36.17
2.000,37.90
2.020,39.38
2.040,40.13
2.060,40.73
2.080,40.58
2.100,41.80
2.120,42.62
2.140,44.08
2.160,44.08
2.180,43.60
2.200,43.60
2.220,43.92
2.240,44.08
2.260,45.57
2.280,46.72
2.300,45.90
2.320,46.38
2.340,47.97
2.360,50.30
2.380,51.22
2.400,51.95
2.420,53.67
2.440,57.25
2.460,60.57
2.480,60.58
2.500,60.57
2.520,60.82
2.540,60.57
2.560,60.13
2.580,58.65
2.600,58.05
2.620,57.85
2.640,59.50
2.660,59.50
2.680,59.07
2.700,59.07
2.720,60.38
2.740,59.72
2.760,60.57
2.780,63.85
2.800,64.93
2.820,65.80
2.840,66.03
2.860,65.15
2.880,64.65
2.900,66.03
2.920,66.52
2.940,67.92
2.960,67.68
2.980,65.82
3.000,64.27
3.020,63.20
3.040,61.23
3.060,60.80
3.080,62.33
3.100,63.63
3.120,65.82
3.140,65.82
3.160,66.52
3.180,66.52
3.200,65.80
3.220,63.20
3.240,59.50
3.260,55.87
3.280,52.32
3.300,51.40
3.320,51.58
3.340,51.22
3.360,50.13
3.380,48.50
3.400,47.43
3.420,47.25
3.440,46.57
3.460,46.40
3.480,46.07
3.500,46.23
3.520,46.55
3.540,46.72
3.560,47.25
3.580,47.78
3.600,47.60
3.620,47.08
3.640,47.80
3.660,48.17
3.680,48.15
3.700,47.98
3.720,48.32
3.740,47.25
3.760,48.70
3.780,49.22
3.800,49.03
3.820,48.70
3.840,47.08
3.860,47.08
3.880,46.90
3.900,46.72
3.920,45.90
3.940,45.40
3.960,45.08
3.980,45.73
4.000,47.25
4.020,47.43
4.040,48.50
4.060,47.62
4.080,46.58
4.100,46.38
4.120,47.60
4.140,50.32
4.160,51.77
4.180,53.87
4.200,55.67
4.220,57.45
4.240,58.25
4.260,57.45
4.280,55.47
4.300,52.48
4.320,50.13
4.340,50.13
4.360,50.67
4.380,51.22
4.400,51.77
4.420,51.58
4.440,51.95
4.460,53.47
4.480,54.47
4.500,53.08
4.520,50.30
4.540,47.25
4.560,44.42
4.580,41.47
4.600,39.83
4.620,38.93
4.640,37.62
4.660,37.17
4.680,38.93
4.700,40.13
4.720,41.03
4.740,41.17
4.760,41.33
4.780,40.43
4.800,39.23
4.820,39.68
4.840,38.93
4.860,37.90
4.880,36.47
4.900,35.52
4.920,34.32
4.940,34.05
4.960,36.75
4.980,0.40
