--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),41.83
Tempo di Misura (s),4.360
Capacita di Riferimento (L),2.915
Flusso Medio (L/s),0.669

Time_s,Pressure_Pa
0.920,0.65
0.940,3.42
0.960,46.68
0.980,61.55
1.000,62.20
1.020,49.85
1.040,35.05
1.060,32.65
1.080,28.52
1.100,22.40
1.120,20.50
1.140,19.28
1.160,18.87
1.180,20.58
1.200,18.30
1.220,22.68
1.240,27.12
1.260,22.68
1.280,25.25
1.300,29.47
1.320,32.13
1.340,34.65
1.360,37.40
1.380,40.53
1.400,39.60
1.420,40.05
1.440,37.38
1.460,34.78
1.480,32.52
1.500,30.45
1.520,28.50
1.540,27.42
1.560,27.42
1.580,26.03
1.600,25.68
1.620,26.33
1.640,28.50
1.660,30.05
1.680,30.08
1.700,31.03
1.720,32.78
1.740,35.85
1.760,36.70
1.780,36.65
1.800,36.52
1.820,38.12
1.840,39.33
1.860,40.20
1.880,40.53
1.900,41.25
1.920,42.85
1.940,43.67
1.960,43.35
1.980,43.83
2.000,44.82
2.020,44.65
2.040,44.50
2.060,44.87
2.080,45.65
2.100,46.13
2.120,45.97
2.140,46.68
2.160,47.52
2.180,48.40
2.200,48.23
2.220,48.95
2.240,49.17
2.260,48.77
2.280,47.88
2.300,47.35
2.320,45.97
2.340,45.15
2.360,43.83
2.380,41.75
2.400,39.75
2.420,39.93
2.440,40.20
2.460,40.53
2.480,41.25
2.500,42.52
2.520,42.90
2.540,43.07
2.560,42.53
2.580,41.88
2.600,42.70
2.620,43.55
2.640,42.57
2.660,42.68
2.680,44.33
2.700,44.17
2.720,44.48
2.740,46.13
2.760,47.68
2.780,49.30
2.800,51.12
2.820,52.03
2.840,52.58
2.860,55.97
2.880,55.82
2.900,56.75
2.920,57.15
2.940,57.95
2.960,56.15
2.980,54.17
3.000,50.98
3.020,48.78
3.040,46.02
3.060,44.37
3.080,43.57
3.100,43.67
3.120,44.20
3.140,45.15
3.160,47.03
3.180,49.30
3.200,50.58
3.220,49.48
3.240,48.42
3.260,47.68
3.280,45.97
3.300,42.22
3.320,40.63
3.340,40.23
3.360,39.60
3.380,37.58
3.400,35.62
3.420,37.38
3.440,38.57
3.460,38.85
3.480,38.42
3.500,38.28
3.520,37.97
3.540,37.67
3.560,38.42
3.580,38.85
3.600,38.42
3.620,38.55
3.640,38.42
3.660,38.13
3.680,36.52
3.700,35.08
3.720,34.65
3.740,34.68
3.760,34.25
3.780,33.45
3.800,33.57
3.820,34.42
3.840,35.85
3.860,36.43
3.880,36.52
3.900,36.95
3.920,37.10
3.940,37.97
3.960,39.15
3.980,41.23
4.000,43.23
4.020,44.53
4.040,45.03
4.060,44.98
4.080,45.15
4.100,45.32
4.120,45.48
4.140,44.98
4.160,45.68
4.180,46.65
4.200,48.58
4.220,51.48
4.240,53.97
4.260,55.17
4.280,54.82
4.300,52.22
4.320,49.67
4.340,46.47
4.360,45.48
4.380,46.30
4.400,46.63
4.420,46.30
4.440,46.13
4.460,46.18
4.480,45.97
4.500,45.15
4.520,45.15
4.540,45.80
4.560,46.47
4.580,47.35
4.600,48.58
4.620,49.67
4.640,51.85
4.660,54.37
4.680,54.97
4.700,54.17
4.720,54.02
4.740,54.17
4.760,54.38
4.780,52.78
4.800,52.03
4.820,53.38
4.840,54.17
4.860,53.23
4.880,51.85
4.900,50.03
4.920,48.95
4.940,48.42
4.960,48.28
4.980,48.40
5.000,47.88
5.020,46.13
5.040,43.18
5.060,41.25
5.080,40.65
5.100,40.95
5.120,41.38
5.140,39.45
5.160,38.42
5.180,38.27
5.200,37.83
5.220,36.12
5.240,34.78
5.260,33.43
5.280,33.30
