--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),36.00
Tempo di Misura (s),4.900
Capacita di Riferimento (L),--
Flusso Medio (L/s),N/A

Time_s,Pressure_Pa
0.820,0.48
0.840,0.97
0.860,0.37
0.880,0.10
0.900,0.15
0.920,2.63
0.940,35.67
0.960,43.38
0.980,44.87
1.000,51.53
1.020,52.25
1.040,50.62
1.060,49.53
1.080,52.63
1.100,55.22
1.120,52.25
1.140,49.53
1.160,43.07
1.180,43.72
1.200,44.70
1.220,43.38
1.240,44.20
1.260,43.88
1.280,43.55
1.300,44.05
1.320,39.93
1.340,36.98
1.360,33.08
1.380,32.93
1.400,31.43
1.420,31.80
1.440,32.28
1.460,31.07
1.480,34.02
1.500,36.02
1.520,35.48
1.540,34.42
1.560,34.55
1.580,36.83
1.600,36.28
1.620,34.42
1.640,33.75
1.660,33.33
1.680,31.18
1.700,29.50
1.720,28.20
1.740,27.00
1.760,26.58
1.780,24.38
1.800,22.62
1.820,21.93
1.840,22.42
1.860,23.40
1.880,24.37
1.900,24.28
1.920,25.07
1.940,25.28
1.960,25.07
1.980,26.90
2.000,27.67
2.020,27.55
2.040,27.12
2.060,26.90
2.080,29.12
2.100,29.62
2.120,30.70
2.140,31.43
2.160,30.82
2.180,32.42
2.200,32.28
2.220,32.05
2.240,31.92
2.260,32.17
2.280,32.05
2.300,32.42
2.320,33.62
2.340,32.55
2.360,33.35
2.380,33.07
2.400,33.35
2.420,34.02
2.440,35.35
2.460,36.02
2.480,37.43
2.500,36.98
2.520,36.98
2.540,36.98
2.560,36.70
2.580,36.83
2.600,37.58
2.620,39.18
2.640,39.03
2.660,37.13
2.680,37.42
2.700,38.45
2.720,38.60
2.740,37.12
2.760,36.02
2.780,36.15
2.800,36.83
2.820,38.00
2.840,37.88
2.860,36.02
2.880,35.22
2.900,35.48
2.920,35.48
2.940,35.48
2.960,35.62
2.980,36.83
3.000,37.43
3.020,37.57
3.040,37.53
3.060,37.85
3.080,37.13
3.100,36.02
3.120,36.83
3.140,37.28
3.160,38.30
3.180,37.85
3.200,37.72
3.220,36.43
3.240,34.95
3.260,34.42
3.280,34.15
3.300,33.88
3.320,34.82
3.340,36.28
3.360,36.70
3.380,37.72
3.400,38.00
3.420,39.48
3.440,40.38
3.460,40.08
3.480,39.18
3.500,39.63
3.520,41.75
3.540,43.72
3.560,44.70
3.580,45.52
3.600,46.85
3.620,47.75
3.640,47.75
3.660,47.57
3.680,46.02
3.700,44.05
3.720,44.05
3.740,43.07
3.760,43.07
3.780,42.25
3.800,42.08
3.820,41.77
3.840,41.92
3.860,41.75
3.880,43.07
3.900,43.55
3.920,43.57
3.940,44.05
3.960,43.72
3.980,44.20
4.000,45.85
4.020,45.52
4.040,44.87
4.060,44.70
4.080,44.70
4.100,44.70
4.120,44.70
4.140,44.20
4.160,43.88
4.180,44.05
4.200,43.23
4.220,42.90
4.240,43.88
4.260,43.57
4.280,42.90
4.300,42.90
4.320,42.90
4.340,42.40
4.360,41.60
4.380,41.45
4.400,41.13
4.420,41.13
4.440,40.98
4.460,40.08
4.480,39.93
4.500,39.78
4.520,39.48
4.540,38.90
4.560,38.15
4.580,38.15
4.600,38.45
4.620,38.32
4.640,38.02
4.660,37.87
4.680,37.82
4.700,37.43
4.720,38.00
4.740,38.75
4.760,39.03
4.780,39.33
4.800,39.63
4.820,39.33
4.840,38.45
4.860,37.43
4.880,36.57
4.900,35.62
4.920,34.28
4.940,34.42
4.960,34.15
4.980,33.62
5.000,33.75
5.020,33.88
5.040,34.28
5.060,33.62
5.080,32.93
5.100,32.55
5.120,32.68
5.140,32.82
5.160,33.62
5.180,34.68
5.200,35.08
5.220,35.08
5.240,34.82
5.260,34.55
5.280,34.42
5.300,34.15
5.320,34.95
5.340,35.48
5.360,35.35
5.380,33.75
5.400,31.43
5.420,30.33
5.440,30.58
5.460,30.70
5.480,31.07
5.500,31.92
5.520,32.82
5.540,32.80
5.560,31.68
5.580,31.92
5.600,31.68
5.620,30.95
5.640,29.25
5.660,27.77
5.680,26.68
5.700,27.33
5.720,1.13
