--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),251.53
Tempo di Misura (s),1.340
Capacita di Riferimento (L),2.915
Flusso Medio,0.002175

Time_s,Pressure_Pa
0.480,3.22
0.500,12.02
0.520,83.80
0.540,143.37
0.560,192.02
0.580,212.02
0.600,228.65
0.620,236.27
0.640,254.57
0.660,283.07
0.680,317.00
0.700,325.52
0.720,336.83
0.740,344.13
0.760,357.93
0.780,363.52
0.800,357.93
0.820,356.08
0.840,349.65
0.860,348.73
0.880,345.05
0.900,349.65
0.920,351.48
0.940,352.40
0.960,351.50
0.980,347.82
1.000,340.52
1.020,334.15
1.040,325.52
1.060,291.78
1.080,271.17
1.100,260.92
1.120,249.12
1.140,251.17
1.160,253.90
1.180,260.87
1.200,266.80
1.220,274.10
1.240,280.12
1.260,278.53
1.280,283.92
1.300,283.07
1.320,275.58
1.340,267.55
1.360,265.33
1.380,270.43
1.400,269.70
1.420,263.13
1.440,251.17
1.460,240.98
1.480,229.92
1.500,224.87
1.520,216.15
1.540,216.10
1.560,212.02
1.580,209.68
1.600,198.08
1.620,191.47
1.640,187.12
1.660,181.68
1.700,173.10
1.720,163.23
1.760,134.07
1.780,126.57
1.800,121.20
1.820,1.67
