--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),182.26
Tempo di Misura (s),1.580
Capacita di Riferimento (L),2.915
Flusso Medio,0.001845

Time_s,Pressure_Pa
0.220,24.18
0.240,76.02
0.260,86.80
0.280,104.27
0.300,111.35
0.320,117.18
0.340,127.73
0.360,139.50
0.380,153.53
0.400,152.18
0.420,150.78
0.440,148.57
0.460,149.87
0.480,148.53
0.500,145.95
0.520,143.37
0.540,141.22
0.560,150.33
0.580,161.85
0.600,166.15
0.620,168.13
0.640,178.10
0.660,181.73
0.680,189.28
0.700,194.18
0.720,201.55
0.740,212.02
0.760,218.62
0.780,222.98
0.800,221.10
0.820,220.45
0.840,221.13
0.860,219.25
0.880,221.72
0.900,226.13
0.920,228.02
0.940,228.65
0.960,226.13
0.980,228.02
1.000,228.02
1.020,226.77
1.040,229.92
1.060,239.62
1.080,240.98
1.100,240.32
1.120,236.95
1.140,228.65
1.160,227.38
1.180,223.03
1.200,222.40
1.220,222.98
1.240,223.03
1.260,223.60
1.280,221.10
1.300,219.25
1.320,217.37
1.340,218.57
1.360,219.25
1.380,222.40
1.400,219.88
1.420,214.93
1.440,212.60
1.460,210.27
1.480,210.85
1.500,205.63
1.520,199.80
1.540,196.37
1.560,193.65
1.580,183.35
1.600,176.60
1.620,161.83
1.640,154.92
1.660,140.37
1.680,136.08
1.700,129.72
1.720,121.57
1.740,110.67
1.760,100.92
1.780,88.50
1.800,73.93
