--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),47.08
Tempo di Misura (s),4.000
Capacita di Riferimento (L),2.915
Flusso Medio (L/s),0.729

Time_s,Pressure_Pa
1.140,0.87
1.160,4.72
1.180,32.97
1.200,45.80
1.220,48.12
1.240,48.07
1.260,40.85
1.280,31.65
1.300,28.08
1.320,26.03
1.340,24.97
1.360,22.42
1.380,22.78
1.400,24.83
1.420,27.85
1.440,32.42
1.460,34.38
1.480,33.58
1.500,33.85
1.520,32.68
1.540,31.28
1.560,31.68
1.580,32.13
1.600,31.52
1.620,33.03
1.640,35.62
1.660,35.18
1.680,33.32
1.700,33.30
1.720,33.32
1.740,32.52
1.760,31.18
1.780,31.68
1.800,32.42
1.820,31.03
1.840,29.25
1.860,30.55
1.880,32.30
1.900,32.42
1.920,29.47
1.940,31.53
1.960,36.65
1.980,40.53
2.000,39.90
2.020,38.75
2.040,41.70
2.060,43.67
2.080,44.70
2.100,45.37
2.120,46.47
2.140,47.17
2.160,47.75
2.180,49.00
2.200,48.40
2.220,48.63
2.240,49.30
2.260,52.08
2.280,52.63
2.300,50.45
2.320,49.85
2.340,52.03
2.360,53.97
2.380,53.97
2.400,53.98
2.420,54.97
2.440,54.57
2.460,53.98
2.480,55.57
2.500,56.75
2.520,57.20
2.540,59.45
2.560,61.12
2.580,60.25
2.600,59.88
2.620,60.48
2.640,61.77
2.660,59.62
2.680,57.75
2.700,56.60
2.720,56.95
2.740,55.95
2.760,54.17
2.780,53.97
2.800,52.78
2.820,51.67
2.840,50.57
2.860,51.67
2.880,50.38
2.900,49.48
2.920,50.58
2.940,50.75
2.960,50.03
2.980,50.95
3.000,50.27
3.020,51.12
3.040,50.22
3.060,49.85
3.080,49.48
3.100,49.48
3.120,48.82
3.140,46.50
3.160,46.30
3.180,47.55
3.200,49.48
3.220,53.18
3.240,55.18
3.260,54.97
3.280,54.38
3.300,53.63
3.320,53.62
3.340,52.98
3.360,50.93
3.380,47.68
3.400,46.35
3.420,46.98
3.440,46.98
3.460,48.12
3.480,48.05
3.500,49.72
3.520,51.30
3.540,52.03
3.560,53.63
3.580,55.42
3.600,55.95
3.620,55.95
3.640,55.57
3.660,56.15
3.680,55.62
3.700,54.43
3.720,54.77
3.740,55.37
3.760,56.35
3.780,55.95
3.800,55.75
3.820,55.95
3.840,56.17
3.860,55.62
3.880,54.78
3.900,55.17
3.920,56.17
3.940,55.17
3.960,53.97
3.980,54.23
4.000,54.62
4.020,53.18
4.040,51.35
4.060,52.27
4.080,54.17
4.100,54.58
4.120,53.63
4.140,52.38
4.160,51.67
4.180,52.58
4.200,53.17
4.220,54.37
4.240,57.15
4.260,58.75
4.280,58.53
4.300,59.40
4.320,59.23
4.340,57.35
4.360,55.95
4.380,56.40
4.400,57.20
4.420,57.15
4.440,58.15
4.460,58.73
4.480,57.60
4.500,57.15
4.520,56.02
4.540,54.77
4.560,53.38
4.580,53.58
4.600,53.78
4.620,53.38
4.640,53.18
4.660,53.77
4.680,55.37
4.700,56.95
4.720,58.20
4.740,56.35
4.760,53.97
4.780,54.38
4.800,54.77
4.820,53.23
4.840,51.85
4.860,47.88
4.880,45.48
4.900,44.00
4.920,43.52
4.940,43.50
4.960,40.93
4.980,38.62
5.000,36.52
5.020,33.62
5.040,28.63
5.060,25.78
5.080,24.45
5.100,24.73
5.120,27.08
5.140,2.10
