--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),25.92
Tempo di Misura (s),6.280
Capacita di Riferimento (L),2.915
Flusso Medio (L/s),0.464

Time_s,Pressure_Pa
0.860,0.73
0.880,1.17
0.900,2.62
0.920,21.13
0.940,29.20
0.960,30.18
0.980,26.98
1.000,21.85
1.020,19.90
1.040,22.10
1.060,27.73
1.080,29.47
1.100,26.87
1.120,23.47
1.140,23.27
1.160,21.83
1.180,20.75
1.200,18.87
1.220,19.63
1.240,20.78
1.260,23.37
1.280,25.45
1.300,24.55
1.320,26.87
1.340,30.18
1.360,33.05
1.380,33.45
1.400,33.88
1.420,33.45
1.440,29.45
1.460,25.90
1.480,25.25
1.500,26.77
1.520,26.00
1.540,25.68
1.560,25.80
1.580,26.22
1.600,24.73
1.620,22.98
1.640,22.52
1.660,24.63
1.680,25.37
1.700,23.47
1.720,21.12
1.740,21.37
1.760,22.10
1.780,23.27
1.800,22.38
1.820,21.20
1.840,21.20
1.860,20.77
1.880,21.20
1.900,21.55
1.920,22.20
1.940,21.63
1.960,21.63
1.980,21.82
2.000,22.50
2.020,22.68
2.040,22.10
2.060,22.30
2.080,22.88
2.100,23.07
2.120,24.47
2.140,25.35
2.160,24.15
2.180,23.47
2.200,24.83
2.220,25.67
2.240,24.93
2.260,24.25
2.280,25.13
2.300,25.50
2.320,25.80
2.340,25.25
2.360,24.75
2.380,24.45
2.400,24.83
2.420,25.68
2.440,27.12
2.460,27.52
2.480,27.95
2.500,28.38
2.520,28.38
2.540,27.52
2.560,27.52
2.580,28.50
2.600,29.10
2.620,27.95
2.640,27.20
2.660,28.07
2.680,29.82
2.700,31.65
2.720,32.77
2.740,33.43
2.760,34.12
2.780,33.85
2.800,33.58
2.820,32.92
2.840,31.65
2.860,30.42
2.880,29.70
2.900,30.42
2.920,30.78
2.940,29.95
2.960,28.98
2.980,29.13
3.000,29.20
3.020,28.98
3.040,29.10
3.060,29.57
3.080,29.70
3.100,29.62
3.120,29.22
3.140,28.52
3.160,27.42
3.180,26.77
3.200,26.43
3.220,25.90
3.240,25.47
3.260,25.47
3.280,25.37
3.300,24.97
3.320,24.25
3.340,24.83
3.360,25.03
3.380,25.38
3.400,25.60
3.420,25.03
3.440,25.47
3.460,25.58
3.480,25.03
3.500,24.93
3.520,24.55
3.540,25.57
3.560,25.80
3.580,26.02
3.600,25.58
3.620,25.37
3.640,26.12
3.660,26.23
3.680,26.22
3.700,25.47
3.720,25.45
3.740,25.80
3.760,25.68
3.780,25.35
3.800,24.93
3.820,25.57
3.840,25.68
3.860,26.12
3.880,26.02
3.900,25.90
3.920,26.77
3.940,28.07
3.960,28.38
3.980,28.38
4.000,29.82
4.020,30.05
4.040,29.57
4.060,30.30
4.080,32.25
4.100,34.92
4.120,35.45
4.140,34.38
4.160,34.12
4.180,34.38
4.200,34.40
4.220,33.32
4.240,31.65
4.260,30.18
4.280,29.22
4.300,28.50
4.320,27.95
4.340,28.85
4.360,28.62
4.380,28.62
4.400,28.73
4.420,29.82
4.440,31.03
4.460,32.78
4.480,35.18
4.500,35.45
4.520,34.78
4.540,33.70
4.560,32.78
4.580,32.92
4.600,32.02
4.620,31.65
4.640,31.15
4.660,31.28
4.680,30.55
4.700,28.98
4.720,29.33
4.740,30.07
4.760,30.05
4.780,30.30
4.800,28.98
4.820,28.62
4.840,28.98
4.860,29.33
4.880,28.62
4.900,27.95
4.920,27.52
4.940,28.38
4.960,29.68
4.980,29.47
5.000,28.62
5.020,28.77
5.040,27.52
5.060,25.88
5.080,23.77
5.100,23.67
5.120,22.78
5.140,21.93
5.160,20.93
5.180,20.32
5.200,21.02
5.220,21.73
5.240,21.75
5.260,21.47
5.280,22.00
5.300,22.68
5.320,23.67
5.340,25.25
5.360,26.55
5.380,26.87
5.400,27.63
5.420,28.62
5.440,29.93
5.460,29.83
5.480,29.82
5.500,30.78
5.520,30.55
5.540,28.62
5.560,26.12
5.580,24.73
5.600,24.25
5.620,25.05
5.640,26.15
5.660,27.63
5.680,28.52
5.700,28.50
5.720,27.65
5.740,26.77
5.760,26.77
5.780,27.20
5.800,27.63
5.820,28.17
5.840,28.50
5.860,28.17
5.880,27.85
5.900,28.17
5.920,28.17
5.940,27.63
5.960,26.23
5.980,25.50
6.000,25.03
6.020,25.07
6.040,25.25
6.060,24.65
6.080,24.45
6.100,24.45
6.120,24.15
6.140,24.93
6.160,25.80
6.180,26.23
6.200,26.55
6.220,27.08
6.240,26.12
6.260,25.90
6.280,26.23
6.300,25.90
6.320,24.83
6.340,23.97
6.360,23.87
6.380,24.15
6.400,24.73
6.420,25.25
6.440,25.15
6.460,24.05
6.480,22.98
6.500,22.20
6.520,21.90
6.540,21.82
6.560,22.30
6.580,22.68
6.600,22.98
6.620,23.57
6.640,23.67
6.660,22.98
6.680,22.50
6.700,22.10
6.720,21.63
6.740,21.12
6.760,21.37
6.780,21.83
6.800,21.28
6.820,20.23
6.840,19.88
6.860,20.17
6.880,20.00
6.900,19.63
6.920,19.97
6.940,19.80
6.960,19.02
6.980,18.47
7.000,18.70
7.020,18.70
7.040,17.90
7.060,16.07
7.080,14.17
7.100,13.83
7.120,14.57
7.140,15.00
