--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),95.77
Tempo di Misura (s),2.320
Capacita di Riferimento (L),2.915
Flusso Medio,0.001256

Time_s,Pressure_Pa
1.160,0.43
1.180,0.83
1.200,9.30
1.220,52.55
1.240,61.23
1.260,58.25
1.280,50.85
1.300,46.38
1.320,49.95
1.340,60.57
1.360,70.78
1.380,73.20
1.400,69.83
1.420,66.73
1.440,70.07
1.460,74.47
1.480,74.72
1.500,76.28
1.520,80.17
1.540,87.37
1.560,93.83
1.580,96.27
1.600,96.88
1.620,97.50
1.640,96.57
1.660,100.60
1.680,104.60
1.700,106.95
1.720,106.95
1.740,107.30
1.760,105.60
1.780,104.60
1.800,106.28
1.820,107.63
1.840,109.32
1.860,111.72
1.880,115.00
1.900,117.18
1.940,116.47
1.960,116.82
1.980,117.92
2.000,118.27
2.020,116.82
2.040,116.08
2.060,117.18
2.100,121.93
2.140,124.62
2.160,127.73
2.200,131.68
2.240,133.67
2.260,132.88
2.300,130.90
2.320,128.13
2.360,123.43
2.400,120.83
2.420,120.12
2.440,122.67
2.460,124.22
2.480,123.43
2.520,122.67
2.540,122.70
2.560,122.30
2.600,121.20
2.620,119.73
2.660,117.55
2.700,114.27
2.720,113.90
2.760,112.43
2.800,113.53
2.840,112.08
2.860,110.00
2.880,108.98
2.900,106.95
2.920,106.28
2.940,105.93
2.960,105.93
2.980,105.60
3.000,106.28
3.020,104.93
3.040,102.57
3.060,100.92
3.080,100.27
3.100,100.30
3.120,98.73
3.140,96.57
3.160,94.12
3.180,93.83
3.200,93.83
3.220,91.67
3.240,88.78
3.260,87.37
3.280,85.95
3.300,83.72
3.320,81.73
3.340,79.65
3.360,75.75
3.380,74.47
3.400,73.42
3.420,71.75
3.440,67.95
3.460,66.28
3.480,1.58
