--- RIEPILOGO MISURAZIONE ---
Pressione Media (Pa),72.90
Tempo di Misura (s),2.880
Capacita di Riferimento (L),2.915
Flusso Medio,0.001012

Time_s,Pressure_Pa
0.400,0.75
0.420,10.00
0.440,69.35
0.460,67.92
0.480,87.65
0.500,86.23
0.520,67.00
0.540,52.92
0.560,41.03
0.580,32.33
0.600,27.03
0.620,23.62
0.640,27.58
0.660,34.85
0.680,38.93
0.700,40.73
0.720,42.28
0.740,44.58
0.760,45.90
0.780,43.28
0.800,37.90
0.820,34.45
0.840,35.25
0.860,35.12
0.880,36.20
0.900,39.23
0.920,41.97
0.940,41.47
0.960,39.98
0.980,41.33
1.000,46.73
1.020,51.40
1.040,55.67
1.060,63.63
1.080,67.45
1.100,74.68
1.120,81.47
1.140,87.37
1.160,88.50
1.180,85.10
1.200,81.22
1.220,78.60
1.240,78.07
1.260,74.98
1.280,71.98
1.300,68.18
1.320,68.65
1.340,67.47
1.360,62.32
1.380,58.85
1.400,60.80
1.420,65.37
1.440,68.17
1.460,70.55
1.480,73.20
1.500,77.03
1.520,81.75
1.540,86.80
1.560,89.63
1.580,92.27
1.600,93.80
1.620,97.80
1.640,100.58
1.660,97.18
1.680,93.52
1.700,88.50
1.720,92.30
1.740,96.88
1.760,97.18
1.780,95.95
1.800,102.27
1.820,106.62
1.840,113.52
1.860,115.35
1.880,112.80
1.920,108.98
1.940,111.37
1.960,117.18
2.000,116.10
2.020,113.88
2.060,120.47
2.080,118.27
2.100,116.08
2.120,115.72
2.140,114.25
2.180,102.27
2.200,98.12
2.220,97.80
2.240,96.88
2.260,97.80
2.280,95.65
2.300,92.28
2.320,87.37
2.340,88.50
2.360,89.07
2.380,86.80
2.400,87.37
2.420,87.37
2.440,85.42
2.460,86.23
2.480,89.63
2.500,87.65
2.520,85.38
2.540,85.95
2.560,85.38
2.580,82.83
2.600,80.17
2.620,79.65
2.640,79.38
2.660,78.33
2.680,78.60
2.700,77.82
2.720,78.08
2.740,80.17
2.760,77.55
2.780,73.93
2.800,76.02
2.820,75.22
2.840,72.95
2.860,72.22
2.880,73.42
2.900,71.27
2.920,70.32
2.940,66.97
2.960,66.02
2.980,65.15
3.000,62.97
3.020,59.28
3.040,55.47
3.060,55.48
3.080,54.48
3.100,51.95
3.120,49.58
3.140,49.22
3.160,49.58
3.180,51.40
3.200,53.27
3.220,52.68
3.240,51.40
3.260,47.62
3.280,44.75
